Agg_Type,Date,Country,Brand,Product,Coverage,Industry_Coverage,SOV,COV_increase,SOV_increase
Quarter,2021-10-01,United Kingdom,X,SMP:mid-end,156,2176,0.071691,0.0,0.0
Quarter,2021-10-01,United States,A,SMP,5549,13380,0.414723,0.0,0.0
Quarter,2021-10-01,United States,A,SMP:high-end,4148,10080,0.411508,0.0,0.0
Quarter,2021-10-01,United States,A,SMP:low-end,1366,3241,0.421475,0.0,0.0
Quarter,2021-10-01,United States,A,SMP:mid-end,1966,4735,0.415206,0.0,0.0
Quarter,2021-10-01,United States,G,SMP,2217,13380,0.165695,0.0,0.0
Quarter,2021-10-01,United States,G,SMP:high-end,1663,10080,0.164980,0.0,0.0
Quarter,2021-10-01,United States,G,SMP:low-end,533,3241,0.164455,0.0,0.0
Quarter,2021-10-01,United States,G,SMP:mid-end,796,4735,0.168110,0.0,0.0
Quarter,2021-10-01,United States,H,SMP,795,13380,0.059417,0.0,0.0
Quarter,2021-10-01,United States,H,SMP:high-end,604,10080,0.059921,0.0,0.0
Quarter,2021-10-01,United States,H,SMP:low-end,195,3241,0.060167,0.0,0.0
Quarter,2021-10-01,United States,H,SMP:mid-end,267,4735,0.056389,0.0,0.0
Quarter,2021-10-01,United States,O,SMP,727,13380,0.054335,0.0,0.0
Quarter,2021-10-01,United States,O,SMP:high-end,548,10080,0.054365,0.0,0.0
Quarter,2021-10-01,United States,O,SMP:low-end,163,3241,0.050293,0.0,0.0
Quarter,2021-10-01,United States,O,SMP:mid-end,262,4735,0.055333,0.0,0.0
Quarter,2021-10-01,United States,S,SMP,3110,13380,0.232436,0.0,0.0
Quarter,2021-10-01,United States,S,SMP:high-end,2367,10080,0.234821,0.0,0.0
Quarter,2021-10-01,United States,S,SMP:low-end,760,3241,0.234496,0.0,0.0
Quarter,2021-10-01,United States,S,SMP:mid-end,1093,4735,0.230834,0.0,0.0
Quarter,2021-10-01,United States,X,SMP,982,13380,0.073393,0.0,0.0
Quarter,2021-10-01,United States,X,SMP:high-end,750,10080,0.074405,0.0,0.0
Quarter,2021-10-01,United States,X,SMP:low-end,224,3241,0.069114,0.0,0.0
Quarter,2021-10-01,United States,X,SMP:mid-end,351,4735,0.074129,0.0,0.0
Quarter,2022-01-01,All,A,SMP,55637,126529,0.439717,0.0,0.0
Quarter,2022-01-01,All,A,SMP:high-end,42029,95461,0.440274,0.0,0.0
Quarter,2022-01-01,All,A,SMP:low-end,13776,31559,0.436516,0.0,0.0
Quarter,2022-01-01,All,A,SMP:mid-end,19707,45017,0.437768,0.0,0.0
Quarter,2022-01-01,All,G,SMP,6647,126529,0.052533,0.0,0.0
Quarter,2022-01-01,All,G,SMP:high-end,4991,95461,0.052283,0.0,0.0
Quarter,2022-01-01,All,G,SMP:low-end,1636,31559,0.051839,0.0,0.0
Quarter,2022-01-01,All,G,SMP:mid-end,2401,45017,0.053335,0.0,0.0
Quarter,2022-01-01,All,H,SMP,6525,126529,0.051569,0.0,0.0
Quarter,2022-01-01,All,H,SMP:high-end,4889,95461,0.051215,0.0,0.0
Quarter,2022-01-01,All,H,SMP:low-end,1648,31559,0.052220,0.0,0.0
Quarter,2022-01-01,All,H,SMP:mid-end,2334,45017,0.051847,0.0,0.0
Quarter,2022-01-01,All,O,SMP,5470,126529,0.043231,0.0,0.0
Quarter,2022-01-01,All,O,SMP:high-end,4133,95461,0.043295,0.0,0.0
Quarter,2022-01-01,All,O,SMP:low-end,1377,31559,0.043633,0.0,0.0
Quarter,2022-01-01,All,O,SMP:mid-end,1921,45017,0.042673,0.0,0.0
Quarter,2022-01-01,All,S,SMP,45342,126529,0.358353,0.0,0.0
Quarter,2022-01-01,All,S,SMP:high-end,34275,95461,0.359047,0.0,0.0
Quarter,2022-01-01,All,S,SMP:low-end,11400,31559,0.361228,0.0,0.0
Quarter,2022-01-01,All,S,SMP:mid-end,16151,45017,0.358776,0.0,0.0
Quarter,2022-01-01,All,X,SMP,6908,126529,0.054596,0.0,0.0
Quarter,2022-01-01,All,X,SMP:high-end,5144,95461,0.053886,0.0,0.0
Quarter,2022-01-01,All,X,SMP:low-end,1722,31559,0.054564,0.0,0.0
Quarter,2022-01-01,All,X,SMP:mid-end,2503,45017,0.055601,0.0,0.0
Quarter,2022-01-01,Australia,A,SMP,1408,3140,0.448408,0.0,0.0
Quarter,2022-01-01,Australia,A,SMP:high-end,1042,2321,0.448944,0.0,0.0
Quarter,2022-01-01,Australia,A,SMP:low-end,342,789,0.433460,0.0,0.0
Quarter,2022-01-01,Australia,A,SMP:mid-end,503,1139,0.441615,0.0,0.0
Quarter,2022-01-01,Australia,G,SMP,195,3140,0.062102,0.0,0.0
Quarter,2022-01-01,Australia,G,SMP:high-end,135,2321,0.058165,0.0,0.0
Quarter,2022-01-01,Australia,G,SMP:low-end,43,789,0.054499,0.0,0.0
Quarter,2022-01-01,Australia,G,SMP:mid-end,80,1139,0.070237,0.0,0.0
Quarter,2022-01-01,Australia,H,SMP,123,3140,0.039172,0.0,0.0
Quarter,2022-01-01,Australia,H,SMP:high-end,88,2321,0.037915,0.0,0.0
Quarter,2022-01-01,Australia,H,SMP:low-end,39,789,0.049430,0.0,0.0
Quarter,2022-01-01,Australia,H,SMP:mid-end,44,1139,0.038630,0.0,0.0
Quarter,2022-01-01,Australia,O,SMP,119,3140,0.037898,0.0,0.0
Quarter,2022-01-01,Australia,O,SMP:high-end,87,2321,0.037484,0.0,0.0
Quarter,2022-01-01,Australia,O,SMP:low-end,27,789,0.034221,0.0,0.0
Quarter,2022-01-01,Australia,O,SMP:mid-end,42,1139,0.036874,0.0,0.0
Quarter,2022-01-01,Australia,S,SMP,1150,3140,0.366242,0.0,0.0
Quarter,2022-01-01,Australia,S,SMP:high-end,862,2321,0.371392,0.0,0.0
Quarter,2022-01-01,Australia,S,SMP:low-end,306,789,0.387833,0.0,0.0
Quarter,2022-01-01,Australia,S,SMP:mid-end,417,1139,0.366111,0.0,0.0
Quarter,2022-01-01,Australia,X,SMP,145,3140,0.046178,0.0,0.0
Quarter,2022-01-01,Australia,X,SMP:high-end,107,2321,0.046101,0.0,0.0
Quarter,2022-01-01,Australia,X,SMP:low-end,32,789,0.040558,0.0,0.0
Quarter,2022-01-01,Australia,X,SMP:mid-end,53,1139,0.046532,0.0,0.0
Quarter,2022-01-01,Brazil,A,SMP,2852,6264,0.455300,0.0,0.0
Quarter,2022-01-01,Brazil,A,SMP:high-end,2167,4751,0.456115,0.0,0.0
Quarter,2022-01-01,Brazil,A,SMP:low-end,686,1505,0.455814,0.0,0.0
Quarter,2022-01-01,Brazil,A,SMP:mid-end,1052,2281,0.461201,0.0,0.0
Quarter,2022-01-01,Brazil,G,SMP,360,6264,0.057471,0.0,0.0
Quarter,2022-01-01,Brazil,G,SMP:high-end,282,4751,0.059356,0.0,0.0
Quarter,2022-01-01,Brazil,G,SMP:low-end,85,1505,0.056478,0.0,0.0
Quarter,2022-01-01,Brazil,G,SMP:mid-end,131,2281,0.057431,0.0,0.0
Quarter,2022-01-01,Brazil,H,SMP,278,6264,0.044381,0.0,0.0
Quarter,2022-01-01,Brazil,H,SMP:high-end,209,4751,0.043991,0.0,0.0
Quarter,2022-01-01,Brazil,H,SMP:low-end,67,1505,0.044518,0.0,0.0
Quarter,2022-01-01,Brazil,H,SMP:mid-end,99,2281,0.043402,0.0,0.0
Quarter,2022-01-01,Brazil,O,SMP,209,6264,0.033365,0.0,0.0
Quarter,2022-01-01,Brazil,O,SMP:high-end,157,4751,0.033046,0.0,0.0
Quarter,2022-01-01,Brazil,O,SMP:low-end,45,1505,0.029900,0.0,0.0
Quarter,2022-01-01,Brazil,O,SMP:mid-end,79,2281,0.034634,0.0,0.0
Quarter,2022-01-01,Brazil,S,SMP,2260,6264,0.360792,0.0,0.0
Quarter,2022-01-01,Brazil,S,SMP:high-end,1697,4751,0.357188,0.0,0.0
Quarter,2022-01-01,Brazil,S,SMP:low-end,562,1505,0.373422,0.0,0.0
Quarter,2022-01-01,Brazil,S,SMP:mid-end,806,2281,0.353354,0.0,0.0
Quarter,2022-01-01,Brazil,X,SMP,305,6264,0.048691,0.0,0.0
Quarter,2022-01-01,Brazil,X,SMP:high-end,239,4751,0.050305,0.0,0.0
Quarter,2022-01-01,Brazil,X,SMP:low-end,60,1505,0.039867,0.0,0.0
Quarter,2022-01-01,Brazil,X,SMP:mid-end,114,2281,0.049978,0.0,0.0
Quarter,2022-01-01,Canada,A,SMP,2855,6509,0.438623,0.0,0.0
Quarter,2022-01-01,Canada,A,SMP:high-end,2133,4890,0.436196,0.0,0.0
Quarter,2022-01-01,Canada,A,SMP:low-end,696,1634,0.425949,0.0,0.0
Quarter,2022-01-01,Canada,A,SMP:mid-end,1089,2413,0.451305,0.0,0.0
Quarter,2022-01-01,Canada,G,SMP,395,6509,0.060685,0.0,0.0
Quarter,2022-01-01,Canada,G,SMP:high-end,292,4890,0.059714,0.0,0.0
Quarter,2022-01-01,Canada,G,SMP:low-end,114,1634,0.069767,0.0,0.0
Quarter,2022-01-01,Canada,G,SMP:mid-end,137,2413,0.056776,0.0,0.0
Quarter,2022-01-01,Canada,H,SMP,291,6509,0.044707,0.0,0.0
Quarter,2022-01-01,Canada,H,SMP:high-end,220,4890,0.044990,0.0,0.0
Quarter,2022-01-01,Canada,H,SMP:low-end,64,1634,0.039168,0.0,0.0
Quarter,2022-01-01,Canada,H,SMP:mid-end,105,2413,0.043514,0.0,0.0
Quarter,2022-01-01,Canada,O,SMP,246,6509,0.037794,0.0,0.0
Quarter,2022-01-01,Canada,O,SMP:high-end,186,4890,0.038037,0.0,0.0
Quarter,2022-01-01,Canada,O,SMP:low-end,71,1634,0.043452,0.0,0.0
Quarter,2022-01-01,Canada,O,SMP:mid-end,90,2413,0.037298,0.0,0.0
Quarter,2022-01-01,Canada,S,SMP,2408,6509,0.369949,0.0,0.0
Quarter,2022-01-01,Canada,S,SMP:high-end,1818,4890,0.371779,0.0,0.0
Quarter,2022-01-01,Canada,S,SMP:low-end,603,1634,0.369033,0.0,0.0
Quarter,2022-01-01,Canada,S,SMP:mid-end,881,2413,0.365106,0.0,0.0
Quarter,2022-01-01,Canada,X,SMP,314,6509,0.048241,0.0,0.0
Quarter,2022-01-01,Canada,X,SMP:high-end,241,4890,0.049284,0.0,0.0
Quarter,2022-01-01,Canada,X,SMP:low-end,86,1634,0.052632,0.0,0.0
Quarter,2022-01-01,Canada,X,SMP:mid-end,111,2413,0.046001,0.0,0.0
Quarter,2022-01-01,China,A,SMP,5239,14697,0.356467,0.0,0.0
Quarter,2022-01-01,China,A,SMP:high-end,3986,11124,0.358324,0.0,0.0
Quarter,2022-01-01,China,A,SMP:low-end,1284,3613,0.355383,0.0,0.0
Quarter,2022-01-01,China,A,SMP:mid-end,1785,5048,0.353605,0.0,0.0
Quarter,2022-01-01,China,G,SMP,178,14697,0.012111,0.0,0.0
Quarter,2022-01-01,China,G,SMP:high-end,125,11124,0.011237,0.0,0.0
Quarter,2022-01-01,China,G,SMP:low-end,50,3613,0.013839,0.0,0.0
Quarter,2022-01-01,China,G,SMP:mid-end,61,5048,0.012084,0.0,0.0
Quarter,2022-01-01,China,H,SMP,1886,14697,0.128326,0.0,0.0
Quarter,2022-01-01,China,H,SMP:high-end,1408,11124,0.126573,0.0,0.0
Quarter,2022-01-01,China,H,SMP:low-end,448,3613,0.123997,0.0,0.0
Quarter,2022-01-01,China,H,SMP:mid-end,668,5048,0.132330,0.0,0.0
Quarter,2022-01-01,China,O,SMP,1704,14697,0.115942,0.0,0.0
Quarter,2022-01-01,China,O,SMP:high-end,1298,11124,0.116685,0.0,0.0
Quarter,2022-01-01,China,O,SMP:low-end,413,3613,0.114309,0.0,0.0
Quarter,2022-01-01,China,O,SMP:mid-end,598,5048,0.118463,0.0,0.0
Quarter,2022-01-01,China,S,SMP,3943,14697,0.268286,0.0,0.0
Quarter,2022-01-01,China,S,SMP:high-end,2989,11124,0.268698,0.0,0.0
Quarter,2022-01-01,China,S,SMP:low-end,1005,3613,0.278162,0.0,0.0
Quarter,2022-01-01,China,S,SMP:mid-end,1317,5048,0.260895,0.0,0.0
Quarter,2022-01-01,China,X,SMP,1747,14697,0.118868,0.0,0.0
Quarter,2022-01-01,China,X,SMP:high-end,1318,11124,0.118483,0.0,0.0
Quarter,2022-01-01,China,X,SMP:low-end,413,3613,0.114309,0.0,0.0
Quarter,2022-01-01,China,X,SMP:mid-end,619,5048,0.122623,0.0,0.0
Quarter,2022-01-01,France,A,SMP,4851,10553,0.459680,0.0,0.0
Quarter,2022-01-01,France,A,SMP:high-end,3678,7991,0.460268,0.0,0.0
Quarter,2022-01-01,France,A,SMP:low-end,1170,2599,0.450173,0.0,0.0
Quarter,2022-01-01,France,A,SMP:mid-end,1671,3702,0.451378,0.0,0.0
Quarter,2022-01-01,France,G,SMP,616,10553,0.058372,0.0,0.0
Quarter,2022-01-01,France,G,SMP:high-end,469,7991,0.058691,0.0,0.0
Quarter,2022-01-01,France,G,SMP:low-end,148,2599,0.056945,0.0,0.0
Quarter,2022-01-01,France,G,SMP:mid-end,231,3702,0.062399,0.0,0.0
Quarter,2022-01-01,France,H,SMP,448,10553,0.042452,0.0,0.0
Quarter,2022-01-01,France,H,SMP:high-end,355,7991,0.044425,0.0,0.0
Quarter,2022-01-01,France,H,SMP:low-end,109,2599,0.041939,0.0,0.0
Quarter,2022-01-01,France,H,SMP:mid-end,144,3702,0.038898,0.0,0.0
Quarter,2022-01-01,France,O,SMP,388,10553,0.036767,0.0,0.0
Quarter,2022-01-01,France,O,SMP:high-end,276,7991,0.034539,0.0,0.0
Quarter,2022-01-01,France,O,SMP:low-end,94,2599,0.036168,0.0,0.0
Quarter,2022-01-01,France,O,SMP:mid-end,145,3702,0.039168,0.0,0.0
Quarter,2022-01-01,France,S,SMP,3756,10553,0.355918,0.0,0.0
Quarter,2022-01-01,France,S,SMP:high-end,2854,7991,0.357152,0.0,0.0
Quarter,2022-01-01,France,S,SMP:low-end,953,2599,0.366679,0.0,0.0
Quarter,2022-01-01,France,S,SMP:mid-end,1309,3702,0.353593,0.0,0.0
Quarter,2022-01-01,France,X,SMP,494,10553,0.046811,0.0,0.0
Quarter,2022-01-01,France,X,SMP:high-end,359,7991,0.044926,0.0,0.0
Quarter,2022-01-01,France,X,SMP:low-end,125,2599,0.048095,0.0,0.0
Quarter,2022-01-01,France,X,SMP:mid-end,202,3702,0.054565,0.0,0.0
Quarter,2022-01-01,Germany,A,SMP,4499,9837,0.457355,0.0,0.0
Quarter,2022-01-01,Germany,A,SMP:high-end,3352,7352,0.455930,0.0,0.0
Quarter,2022-01-01,Germany,A,SMP:low-end,1164,2568,0.453271,0.0,0.0
Quarter,2022-01-01,Germany,A,SMP:mid-end,1582,3504,0.451484,0.0,0.0
Quarter,2022-01-01,Germany,G,SMP,572,9837,0.058148,0.0,0.0
Quarter,2022-01-01,Germany,G,SMP:high-end,429,7352,0.058351,0.0,0.0
Quarter,2022-01-01,Germany,G,SMP:low-end,143,2568,0.055685,0.0,0.0
Quarter,2022-01-01,Germany,G,SMP:mid-end,200,3504,0.057078,0.0,0.0
Quarter,2022-01-01,Germany,H,SMP,408,9837,0.041476,0.0,0.0
Quarter,2022-01-01,Germany,H,SMP:high-end,292,7352,0.039717,0.0,0.0
Quarter,2022-01-01,Germany,H,SMP:low-end,123,2568,0.047897,0.0,0.0
Quarter,2022-01-01,Germany,H,SMP:mid-end,151,3504,0.043094,0.0,0.0
Quarter,2022-01-01,Germany,O,SMP,355,9837,0.036088,0.0,0.0
Quarter,2022-01-01,Germany,O,SMP:high-end,278,7352,0.037813,0.0,0.0
Quarter,2022-01-01,Germany,O,SMP:low-end,88,2568,0.034268,0.0,0.0
Quarter,2022-01-01,Germany,O,SMP:mid-end,131,3504,0.037386,0.0,0.0
Quarter,2022-01-01,Germany,S,SMP,3529,9837,0.358748,0.0,0.0
Quarter,2022-01-01,Germany,S,SMP:high-end,2658,7352,0.361534,0.0,0.0
Quarter,2022-01-01,Germany,S,SMP:low-end,916,2568,0.356698,0.0,0.0
Quarter,2022-01-01,Germany,S,SMP:mid-end,1263,3504,0.360445,0.0,0.0
Quarter,2022-01-01,Germany,X,SMP,474,9837,0.048185,0.0,0.0
Quarter,2022-01-01,Germany,X,SMP:high-end,343,7352,0.046654,0.0,0.0
Quarter,2022-01-01,Germany,X,SMP:low-end,134,2568,0.052181,0.0,0.0
Quarter,2022-01-01,Germany,X,SMP:mid-end,177,3504,0.050514,0.0,0.0
Quarter,2022-01-01,India,A,SMP,3185,7089,0.449288,0.0,0.0
Quarter,2022-01-01,India,A,SMP:high-end,2418,5356,0.451456,0.0,0.0
Quarter,2022-01-01,India,A,SMP:low-end,811,1779,0.455874,0.0,0.0
Quarter,2022-01-01,India,A,SMP:mid-end,1123,2527,0.444400,0.0,0.0
Quarter,2022-01-01,India,G,SMP,404,7089,0.056990,0.0,0.0
Quarter,2022-01-01,India,G,SMP:high-end,295,5356,0.055078,0.0,0.0
Quarter,2022-01-01,India,G,SMP:low-end,90,1779,0.050590,0.0,0.0
Quarter,2022-01-01,India,G,SMP:mid-end,149,2527,0.058963,0.0,0.0
Quarter,2022-01-01,India,H,SMP,325,7089,0.045846,0.0,0.0
Quarter,2022-01-01,India,H,SMP:high-end,245,5356,0.045743,0.0,0.0
Quarter,2022-01-01,India,H,SMP:low-end,85,1779,0.047780,0.0,0.0
Quarter,2022-01-01,India,H,SMP:mid-end,123,2527,0.048674,0.0,0.0
Quarter,2022-01-01,India,O,SMP,253,7089,0.035689,0.0,0.0
Quarter,2022-01-01,India,O,SMP:high-end,187,5356,0.034914,0.0,0.0
Quarter,2022-01-01,India,O,SMP:low-end,58,1779,0.032603,0.0,0.0
Quarter,2022-01-01,India,O,SMP:mid-end,80,2527,0.031658,0.0,0.0
Quarter,2022-01-01,India,S,SMP,2575,7089,0.363239,0.0,0.0
Quarter,2022-01-01,India,S,SMP:high-end,1942,5356,0.362584,0.0,0.0
Quarter,2022-01-01,India,S,SMP:low-end,650,1779,0.365374,0.0,0.0
Quarter,2022-01-01,India,S,SMP:mid-end,938,2527,0.371191,0.0,0.0
Quarter,2022-01-01,India,X,SMP,347,7089,0.048949,0.0,0.0
Quarter,2022-01-01,India,X,SMP:high-end,269,5356,0.050224,0.0,0.0
Quarter,2022-01-01,India,X,SMP:low-end,85,1779,0.047780,0.0,0.0
Quarter,2022-01-01,India,X,SMP:mid-end,114,2527,0.045113,0.0,0.0
Quarter,2022-01-01,Indonesia,A,SMP,938,2067,0.453798,0.0,0.0
Quarter,2022-01-01,Indonesia,A,SMP:high-end,705,1544,0.456606,0.0,0.0
Quarter,2022-01-01,Indonesia,A,SMP:low-end,273,550,0.496364,0.0,0.0
Quarter,2022-01-01,Indonesia,A,SMP:mid-end,315,737,0.427408,0.0,0.0
Quarter,2022-01-01,Indonesia,G,SMP,136,2067,0.065796,0.0,0.0
Quarter,2022-01-01,Indonesia,G,SMP:high-end,101,1544,0.065415,0.0,0.0
Quarter,2022-01-01,Indonesia,G,SMP:low-end,29,550,0.052727,0.0,0.0
Quarter,2022-01-01,Indonesia,G,SMP:mid-end,48,737,0.065129,0.0,0.0
Quarter,2022-01-01,Indonesia,H,SMP,94,2067,0.045477,0.0,0.0
Quarter,2022-01-01,Indonesia,H,SMP:high-end,68,1544,0.044041,0.0,0.0
Quarter,2022-01-01,Indonesia,H,SMP:low-end,23,550,0.041818,0.0,0.0
Quarter,2022-01-01,Indonesia,H,SMP:mid-end,39,737,0.052917,0.0,0.0
Quarter,2022-01-01,Indonesia,O,SMP,65,2067,0.031447,0.0,0.0
Quarter,2022-01-01,Indonesia,O,SMP:high-end,55,1544,0.035622,0.0,0.0
Quarter,2022-01-01,Indonesia,O,SMP:low-end,17,550,0.030909,0.0,0.0
Quarter,2022-01-01,Indonesia,O,SMP:mid-end,30,737,0.040706,0.0,0.0
Quarter,2022-01-01,Indonesia,S,SMP,732,2067,0.354136,0.0,0.0
Quarter,2022-01-01,Indonesia,S,SMP:high-end,538,1544,0.348446,0.0,0.0
Quarter,2022-01-01,Indonesia,S,SMP:low-end,182,550,0.330909,0.0,0.0
Quarter,2022-01-01,Indonesia,S,SMP:mid-end,265,737,0.359566,0.0,0.0
Quarter,2022-01-01,Indonesia,X,SMP,102,2067,0.049347,0.0,0.0
Quarter,2022-01-01,Indonesia,X,SMP:high-end,77,1544,0.049870,0.0,0.0
Quarter,2022-01-01,Indonesia,X,SMP:low-end,26,550,0.047273,0.0,0.0
Quarter,2022-01-01,Indonesia,X,SMP:mid-end,40,737,0.054274,0.0,0.0
Quarter,2022-01-01,Italy,A,SMP,3056,6731,0.454019,0.0,0.0
Quarter,2022-01-01,Italy,A,SMP:high-end,2294,5103,0.449539,0.0,0.0
Quarter,2022-01-01,Italy,A,SMP:low-end,738,1646,0.448360,0.0,0.0
Quarter,2022-01-01,Italy,A,SMP:mid-end,1105,2423,0.456046,0.0,0.0
Quarter,2022-01-01,Italy,G,SMP,407,6731,0.060466,0.0,0.0
Quarter,2022-01-01,Italy,G,SMP:high-end,313,5103,0.061336,0.0,0.0
Quarter,2022-01-01,Italy,G,SMP:low-end,99,1646,0.060146,0.0,0.0
Quarter,2022-01-01,Italy,G,SMP:mid-end,132,2423,0.054478,0.0,0.0
Quarter,2022-01-01,Italy,H,SMP,296,6731,0.043976,0.0,0.0
Quarter,2022-01-01,Italy,H,SMP:high-end,215,5103,0.042132,0.0,0.0
Quarter,2022-01-01,Italy,H,SMP:low-end,82,1646,0.049818,0.0,0.0
Quarter,2022-01-01,Italy,H,SMP:mid-end,108,2423,0.044573,0.0,0.0
Quarter,2022-01-01,Italy,O,SMP,241,6731,0.035804,0.0,0.0
Quarter,2022-01-01,Italy,O,SMP:high-end,189,5103,0.037037,0.0,0.0
Quarter,2022-01-01,Italy,O,SMP:low-end,54,1646,0.032807,0.0,0.0
Quarter,2022-01-01,Italy,O,SMP:mid-end,94,2423,0.038795,0.0,0.0
Quarter,2022-01-01,Italy,S,SMP,2387,6731,0.354628,0.0,0.0
Quarter,2022-01-01,Italy,S,SMP:high-end,1830,5103,0.358613,0.0,0.0
Quarter,2022-01-01,Italy,S,SMP:low-end,581,1646,0.352977,0.0,0.0
Quarter,2022-01-01,Italy,S,SMP:mid-end,860,2423,0.354932,0.0,0.0
Quarter,2022-01-01,Italy,X,SMP,344,6731,0.051107,0.0,0.0
Quarter,2022-01-01,Italy,X,SMP:high-end,262,5103,0.051342,0.0,0.0
Quarter,2022-01-01,Italy,X,SMP:low-end,92,1646,0.055893,0.0,0.0
Quarter,2022-01-01,Italy,X,SMP:mid-end,124,2423,0.051176,0.0,0.0
Quarter,2022-01-01,Japan,A,SMP,4489,10068,0.445868,0.0,0.0
Quarter,2022-01-01,Japan,A,SMP:high-end,3346,7503,0.445955,0.0,0.0
Quarter,2022-01-01,Japan,A,SMP:low-end,1134,2527,0.448753,0.0,0.0
Quarter,2022-01-01,Japan,A,SMP:mid-end,1549,3541,0.437447,0.0,0.0
Quarter,2022-01-01,Japan,G,SMP,623,10068,0.061879,0.0,0.0
Quarter,2022-01-01,Japan,G,SMP:high-end,469,7503,0.062508,0.0,0.0
Quarter,2022-01-01,Japan,G,SMP:low-end,141,2527,0.055797,0.0,0.0
Quarter,2022-01-01,Japan,G,SMP:mid-end,249,3541,0.070319,0.0,0.0
Quarter,2022-01-01,Japan,H,SMP,435,10068,0.043206,0.0,0.0
Quarter,2022-01-01,Japan,H,SMP:high-end,322,7503,0.042916,0.0,0.0
Quarter,2022-01-01,Japan,H,SMP:low-end,120,2527,0.047487,0.0,0.0
Quarter,2022-01-01,Japan,H,SMP:mid-end,163,3541,0.046032,0.0,0.0
Quarter,2022-01-01,Japan,O,SMP,341,10068,0.033870,0.0,0.0
Quarter,2022-01-01,Japan,O,SMP:high-end,258,7503,0.034386,0.0,0.0
Quarter,2022-01-01,Japan,O,SMP:low-end,88,2527,0.034824,0.0,0.0
Quarter,2022-01-01,Japan,O,SMP:mid-end,110,3541,0.031065,0.0,0.0
Quarter,2022-01-01,Japan,S,SMP,3664,10068,0.363925,0.0,0.0
Quarter,2022-01-01,Japan,S,SMP:high-end,2740,7503,0.365187,0.0,0.0
Quarter,2022-01-01,Japan,S,SMP:low-end,908,2527,0.359319,0.0,0.0
Quarter,2022-01-01,Japan,S,SMP:mid-end,1273,3541,0.359503,0.0,0.0
Quarter,2022-01-01,Japan,X,SMP,516,10068,0.051251,0.0,0.0
Quarter,2022-01-01,Japan,X,SMP:high-end,368,7503,0.049047,0.0,0.0
Quarter,2022-01-01,Japan,X,SMP:low-end,136,2527,0.053819,0.0,0.0
Quarter,2022-01-01,Japan,X,SMP:mid-end,197,3541,0.055634,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",A,SMP,4385,9833,0.445947,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",A,SMP:high-end,3333,7441,0.447924,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",A,SMP:low-end,1042,2332,0.446827,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",A,SMP:mid-end,1561,3494,0.446766,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",G,SMP,311,9833,0.031628,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",G,SMP:high-end,244,7441,0.032791,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",G,SMP:low-end,75,2332,0.032161,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",G,SMP:mid-end,108,3494,0.030910,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",H,SMP,192,9833,0.019526,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",H,SMP:high-end,145,7441,0.019487,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",H,SMP:low-end,39,2332,0.016724,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",H,SMP:mid-end,58,3494,0.016600,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",O,SMP,125,9833,0.012712,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",O,SMP:high-end,103,7441,0.013842,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",O,SMP:low-end,25,2332,0.010720,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",O,SMP:mid-end,39,3494,0.011162,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",S,SMP,4615,9833,0.469338,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",S,SMP:high-end,3464,7441,0.465529,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",S,SMP:low-end,1106,2332,0.474271,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",S,SMP:mid-end,1652,3494,0.472811,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",X,SMP,205,9833,0.020848,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",X,SMP:high-end,152,7441,0.020427,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",X,SMP:low-end,45,2332,0.019297,0.0,0.0
Quarter,2022-01-01,"Korea, Rep.",X,SMP:mid-end,76,3494,0.021752,0.0,0.0
Quarter,2022-01-01,Mexico,A,SMP,924,2122,0.435438,0.0,0.0
Quarter,2022-01-01,Mexico,A,SMP:high-end,691,1601,0.431605,0.0,0.0
Quarter,2022-01-01,Mexico,A,SMP:low-end,227,532,0.426692,0.0,0.0
Quarter,2022-01-01,Mexico,A,SMP:mid-end,316,725,0.435862,0.0,0.0
Quarter,2022-01-01,Mexico,G,SMP,152,2122,0.071631,0.0,0.0
Quarter,2022-01-01,Mexico,G,SMP:high-end,120,1601,0.074953,0.0,0.0
Quarter,2022-01-01,Mexico,G,SMP:low-end,39,532,0.073308,0.0,0.0
